8.550 ;-0.00439;
8.560 ;-0.00435;
8.570 ;-0.00431;
8.580 ;-0.00427;
8.590 ;-0.00422;
8.600 ;-0.00418;
8.610 ;-0.00414;
8.620 ;-0.00410;
8.630 ;-0.00406;
8.640 ;-0.00402;
8.650 ;-0.00397;
8.660 ;-0.00392;
8.670 ;-0.00387;
8.680 ;-0.00382;
8.690 ;-0.00377;
8.700 ;-0.00372;
8.710 ;-0.00368;
8.720 ;-0.00363;
8.730 ;-0.00358;
8.740 ;-0.00353;
8.750 ;-0.00348;
8.760 ;-0.00342;
8.770 ;-0.00336;
8.780 ;-0.00330;
8.790 ;-0.00324;
8.800 ;-0.00318;
8.810 ;-0.00312;
8.820 ;-0.00306;
8.830 ;-0.00300;
8.840 ;-0.00295;
8.850 ;-0.00289;
8.860 ;-0.00283;
8.870 ;-0.00276;
8.880 ;-0.00270;
8.890 ;-0.00263;
8.900 ;-0.00256;
8.910 ;-0.00250;
8.920 ;-0.00243;
8.930 ;-0.00237;
8.940 ;-0.00231;
8.950 ;-0.00224;
8.960 ;-0.00218;
8.970 ;-0.00211;
8.980 ;-0.00204;
8.990 ;-0.00197;
9.000 ;-0.00190;
9.010 ;-0.00183;
9.020 ;-0.00176;
9.030 ;-0.00169;
9.040 ;-0.00162;
9.050 ;-0.00156;
9.060 ;-0.00149;
9.070 ;-0.00142;
9.080 ;-0.00135;
9.090 ;-0.00128;
9.100 ;-0.00121;
9.110 ;-0.00113;
9.120 ;-0.00106;
9.130 ;-0.00098;
9.140 ;-0.00091;
9.150 ;-0.00084;
9.160 ;-0.00077;
9.170 ;-0.00070;
9.180 ;-0.00063;
9.190 ;-0.00056;
9.200 ;-0.00049;
9.210 ;-0.00041;
9.220 ;-0.00034;
9.230 ;-0.00026;
9.240 ;-0.00018;
9.250 ;-0.00011;
9.260 ;-0.00004;
9.270 ;0.00003;
9.280 ;0.00011;
9.290 ;0.00018;
9.300 ;0.00025;
9.310 ;0.00032;
9.320 ;0.00039;
9.330 ;0.00047;
9.340 ;0.00054;
9.350 ;0.00062;
9.360 ;0.00069;
9.370 ;0.00076;
9.380 ;0.00083;
9.390 ;0.00090;
9.400 ;0.00097;
9.410 ;0.00104;
9.420 ;0.00111;
9.430 ;0.00118;
9.440 ;0.00125;
9.450 ;0.00132;
9.460 ;0.00139;
9.470 ;0.00146;
9.480 ;0.00153;
9.490 ;0.00160;
9.500 ;0.00167;
9.510 ;0.00174;
9.520 ;0.00181;
9.530 ;0.00187;
9.540 ;0.00194;
9.550 ;0.00200;
9.560 ;0.00207;
9.570 ;0.00214;
9.580 ;0.00221;
9.590 ;0.00227;
9.600 ;0.00234;
9.610 ;0.00240;
9.620 ;0.00247;
9.630 ;0.00253;
9.640 ;0.00259;
9.650 ;0.00265;
9.660 ;0.00271;
9.670 ;0.00277;
9.680 ;0.00283;
9.690 ;0.00289;
9.700 ;0.00295;
9.710 ;0.00301;
9.720 ;0.00306;
9.730 ;0.00312;
9.740 ;0.00318;
9.750 ;0.00323;
9.760 ;0.00328;
9.770 ;0.00334;
9.780 ;0.00339;
9.790 ;0.00344;
9.800 ;0.00349;
9.810 ;0.00354;
9.820 ;0.00359;
9.830 ;0.00364;
9.840 ;0.00369;
9.850 ;0.00374;
9.860 ;0.00379;
9.870 ;0.00384;
9.880 ;0.00388;
9.890 ;0.00393;
9.900 ;0.00397;
9.910 ;0.00401;
9.920 ;0.00405;
9.930 ;0.00409;
9.940 ;0.00413;
9.950 ;0.00418;
9.960 ;0.00422;
9.970 ;0.00425;
9.980 ;0.00429;
9.990 ;0.00433;
10.000 ;0.00436;
